timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1743794592.9546089,772.8205,802.23444,810.696,805.8608,nan,nan,,,,,,,,,,
1743794592.9585128,776.4469,797.3993,806.26373,790.14655,nan,nan,,,,,,,,,,
1743794592.9599619,,,,,,,,,,,,,nan,296823520.0,nan,
1743794592.9624166,780.4762,790.9524,803.0403,771.6117,nan,nan,,,,,,,,,,
1743794592.9651897,,,,,,,0.0006713867,0.004699707,0.99365234,,,,,,,
1743794592.9663208,769.59705,798.60803,808.2784,786.9231,nan,nan,,,,,,,,,,
1743794592.9702246,790.14655,804.65204,819.9634,767.5824,nan,nan,,,,,,,,,,
1743794592.9741285,778.86444,790.54944,821.978,777.6557,nan,nan,,,,,,,,,,
1743794592.9755759,,,,,,,,,,,,,nan,296701020.0,nan,
1743794592.9780326,755.09155,790.14655,806.26373,756.30035,nan,nan,,,,,,,,,,
1743794592.9819365,772.01465,809.0842,803.0403,723.663,nan,nan,,,,,,,,,,
1743794592.9837272,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794592.9848001,,,,,,,0.031066895,0.010437012,1.053833,,,,,,,
1743794592.9858403,765.56775,809.89014,813.91943,786.52014,nan,nan,,,,,,,,,,
1743794592.9897444,790.14655,811.50183,812.3077,801.4286,nan,nan,,,,,,,,,,
1743794592.9911897,,,,,,,,,,,,,nan,296790460.0,nan,
1743794592.9936483,784.5055,817.5458,798.60803,736.9597,nan,nan,,,,,,,,,,
1743794592.9975522,739.3773,822.7839,800.2198,698.2784,nan,nan,,,,,,,,,,
1743794593.0014560,731.7216,830.0366,805.8608,714.7985,nan,nan,,,,,,,,,,
1743794593.0044107,,,,,,,0.07141113,-0.0006713867,1.1090088,,,,,,,
1743794593.0053110,,,,,,,,,,,,,,,,33.052105
1743794593.0053601,726.8865,834.4689,801.8315,759.12085,nan,nan,,,,,,,,,,
1743794593.0068038,,,,,,,,,,,,,nan,296754200.0,nan,
1743794593.0092640,735.34796,825.2015,790.54944,751.8681,nan,nan,,,,,,,,,,
1743794593.0131679,722.8571,825.2015,780.4762,709.5604,nan,nan,,,,,,,,,,
1743794593.0170720,720.84247,849.7802,782.8938,689.41394,nan,nan,,,,,,,,,,
1743794593.0188484,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.0209758,728.9011,844.94507,784.90845,718.4249,nan,nan,,,,,,,,,,
1743794593.0224175,,,,,,,,,,,,,nan,296746140.0,nan,
1743794593.0240214,,,,,,,0.10882568,-0.039978027,1.1401978,,,,,,,
1743794593.0248797,726.8865,822.381,771.6117,703.91943,nan,nan,,,,,,,,,,
1743794593.0287838,746.2271,843.3333,768.3883,644.68866,nan,nan,,,,,,,,,,
1743794593.0326877,731.7216,860.2564,783.2967,639.85345,nan,nan,,,,,,,,,,
1743794593.0365915,724.87177,857.4359,789.7436,679.7436,nan,nan,,,,,,,,,,
1743794593.0380313,,,,,,,,,,,,,nan,296769540.0,nan,
1743794593.0404954,738.97437,853.8095,788.1319,708.7546,nan,nan,,,,,,,,,,
1743794593.0436318,,,,,,,0.14379883,-0.03717041,1.1352539,,,,,,,
1743794593.0443995,720.4396,847.76556,784.90845,689.81683,nan,nan,,,,,,,,,,
1743794593.0483034,739.7802,866.7033,784.5055,670.4762,nan,nan,,,,,,,,,,
1743794593.0522072,744.21246,873.5531,784.10254,678.1319,nan,nan,,,,,,,,,,
1743794593.0536454,,,,,,,,,,,,,nan,296693760.0,nan,
1743794593.0539696,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.0561113,740.18317,859.0476,778.0586,701.50183,nan,nan,,,,,,,,,,
1743794593.0600152,739.7802,856.2271,775.2381,705.5311,nan,nan,,,,,,,,,,
1743794593.0632424,,,,,,,0.16949463,0.019470215,1.067749,,,,,,,
1743794593.0639191,737.3626,869.5238,781.28204,662.4176,nan,nan,,,,,,,,,,
1743794593.0678232,740.58606,874.35895,783.2967,655.9707,nan,nan,,,,,,,,,,
1743794593.0692592,,,,,,,,,,,,,nan,296606750.0,nan,
1743794593.0712628,,,,,,,,,,,,,,,,33.032604
1743794593.0717270,732.9304,849.7802,787.72894,685.78754,nan,nan,,,,,,,,,,
1743794593.0756309,738.1685,839.304,784.90845,682.96704,nan,nan,,,,,,,,,,
1743794593.0795350,732.1245,848.97437,781.28204,660.0,nan,nan,,,,,,,,,,
1743794593.0828531,,,,,,,0.19921875,0.037963867,1.0300293,,,,,,,
1743794593.0834389,736.55676,848.97437,783.69965,668.86444,nan,nan,,,,,,,,,,
1743794593.0848732,,,,,,,,,,,,,nan,296432670.0,nan,
1743794593.0873427,749.45056,855.42126,783.69965,686.99634,nan,nan,,,,,,,,,,
1743794593.0890908,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.0912466,742.6007,850.18317,787.326,689.81683,nan,nan,,,,,,,,,,
1743794593.0951507,730.10986,867.1062,784.90845,661.2088,nan,nan,,,,,,,,,,
1743794593.0990546,743.00366,877.98535,785.7143,664.43225,nan,nan,,,,,,,,,,
1743794593.1004870,,,,,,,,,,,,,nan,296226370.0,nan,
1743794593.1024637,,,,,,,0.18310547,0.004699707,1.0518188,,,,,,,
1743794593.1029584,759.12085,875.56775,788.5348,695.05493,nan,nan,,,,,,,,,,
1743794593.1068625,761.9414,873.5531,781.28204,698.68134,nan,nan,,,,,,,,,,
1743794593.1107664,734.94507,874.35895,775.2381,682.1612,nan,nan,,,,,,,,,,
1743794593.1146703,727.6923,871.9414,783.2967,665.64105,nan,nan,,,,,,,,,,
1743794593.1161010,,,,,,,,,,,,,nan,295965280.0,nan,
1743794593.1185744,748.24176,842.1245,787.326,684.57874,nan,nan,,,,,,,,,,
1743794593.1220741,,,,,,,0.18884277,0.024108887,1.0841064,,,,,,,
1743794593.1224782,747.8388,842.9304,783.2967,703.1135,nan,nan,,,,,,,,,,
1743794593.1242120,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.1263821,735.34796,852.1978,783.2967,709.15753,nan,nan,,,,,,,,,,
1743794593.1302862,745.42126,848.5714,783.69965,703.91943,nan,nan,,,,,,,,,,
1743794593.1317148,,,,,,,,,,,,,nan,295738800.0,nan,
1743794593.1341901,749.0476,848.1685,778.0586,714.3956,nan,nan,,,,,,,,,,
1743794593.1372144,,,,,,,,,,,,,,,,33.032604
1743794593.1380939,764.7619,849.7802,783.2967,730.9158,nan,nan,,,,,,,,,,
1743794593.1416848,,,,,,,0.20562744,0.07366943,1.1014404,,,,,,,
1743794593.1419978,777.6557,855.0183,790.9524,737.3626,nan,nan,,,,,,,,,,
1743794593.1459019,760.7326,854.61536,789.7436,719.2308,nan,nan,,,,,,,,,,
1743794593.1473286,,,,,,,,,,,,,nan,295492220.0,nan,
1743794593.1498058,757.9121,860.65936,791.3553,747.8388,nan,nan,,,,,,,,,,
1743794593.1537097,779.67035,858.24176,787.326,770.40295,nan,nan,,,,,,,,,,
1743794593.1576138,802.6374,870.7326,782.0879,757.50916,nan,nan,,,,,,,,,,
1743794593.1593332,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794593.1612954,,,,,,,0.16796875,0.086242676,1.09906,,,,,,,
1743794593.1615176,798.20514,861.06226,782.0879,760.7326,nan,nan,,,,,,,,,,
1743794593.1629426,,,,,,,,,,,,,nan,295163460.0,nan,
1743794593.1654215,811.9048,830.0366,774.43225,763.95605,nan,nan,,,,,,,,,,
1743794593.1693256,827.2161,842.52747,772.8205,776.4469,nan,nan,,,,,,,,,,
1743794593.1732295,836.4835,847.76556,775.2381,795.78754,nan,nan,,,,,,,,,,
1743794593.1771333,857.8388,841.31866,770.0,782.49084,nan,nan,,,,,,,,,,
1743794593.1785564,,,,,,,,,,,,,nan,295066750.0,nan,
1743794593.1809058,,,,,,,0.15118408,0.09423828,1.0315552,,,,,,,
1743794593.1810374,855.0183,852.1978,768.7912,793.36993,nan,nan,,,,,,,,,,
1743794593.1849413,860.2564,848.1685,772.8205,830.0366,nan,nan,,,,,,,,,,
1743794593.1888452,882.8205,836.8865,774.43225,859.45056,nan,nan,,,,,,,,,,
1743794593.1927490,873.5531,843.3333,766.77655,866.30035,nan,nan,,,,,,,,,,
1743794593.1941705,,,,,,,,,,,,,nan,294963600.0,nan,
1743794593.1944544,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.1966531,870.7326,833.2601,762.3443,850.18317,nan,nan,,,,,,,,,,
1743794593.2005165,,,,,,,0.14276123,0.10858154,1.0300293,,,,,,,
1743794593.2005570,861.06226,835.2747,764.35895,852.6007,nan,nan,,,,,,,,,,
1743794593.2031660,,,,,,,,,,,,,,,,33.032604
1743794593.2044609,859.45056,837.6923,765.16486,849.7802,nan,nan,,,,,,,,,,
1743794593.2083650,866.7033,824.7985,767.5824,886.8498,nan,nan,,,,,,,,,,
1743794593.2097843,,,,,,,,,,,,,nan,294963600.0,nan,
1743794593.2122688,859.0476,817.9487,765.9707,855.42126,nan,nan,,,,,,,,,,
1743794593.2161727,880.0,811.0989,759.92676,816.337,nan,nan,,,,,,,,,,
1743794593.2200768,880.0,818.7546,765.9707,874.7619,nan,nan,,,,,,,,,,
1743794593.2201271,,,,,,,0.13354492,0.13580322,1.001648,,,,,,,
1743794593.2239807,864.2857,810.293,774.43225,902.96704,nan,nan,,,,,,,,,,
1743794593.2253981,,,,,,,,,,,,,nan,294832220.0,nan,
1743794593.2278845,864.68866,809.4872,779.67035,861.8681,nan,nan,,,,,,,,,,
1743794593.2295756,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794593.2317884,859.0476,821.978,780.87915,860.2564,nan,nan,,,,,,,,,,
1743794593.2356925,885.64105,813.5165,784.5055,891.28204,nan,nan,,,,,,,,,,
1743794593.2395964,894.90845,808.2784,786.1172,890.07324,nan,nan,,,,,,,,,,
1743794593.2397375,,,,,,,0.122558594,0.16986084,0.9758301,,,,,,,
1743794593.2410121,,,,,,,,,,,,,nan,294708930.0,nan,
1743794593.2435002,879.59705,805.05493,786.9231,875.16486,nan,nan,,,,,,,,,,
1743794593.2474043,871.9414,805.8608,789.7436,846.1539,nan,nan,,,,,,,,,,
1743794593.2513082,871.53845,814.7253,785.31134,860.2564,nan,nan,,,,,,,,,,
1743794593.2552121,884.43225,788.5348,783.2967,882.01465,nan,nan,,,,,,,,,,
1743794593.2566259,,,,,,,,,,,,,nan,294736350.0,nan,
1743794593.2591162,844.5421,762.74725,779.67035,854.21246,nan,nan,,,,,,,,,,
1743794593.2593482,,,,,,,0.10852051,0.18389893,0.9598999,,,,,,,
1743794593.2630200,819.9634,792.1612,787.326,857.4359,nan,nan,,,,,,,,,,
1743794593.2646971,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.2669239,861.06226,807.8755,792.5641,842.9304,nan,nan,,,,,,,,,,
1743794593.2691178,,,,,,,,,,,,,,,,33.032604
1743794593.2708280,873.1502,783.2967,786.9231,842.52747,nan,nan,,,,,,,,,,
1743794593.2722399,,,,,,,,,,,,,nan,294592100.0,nan,
1743794593.2747319,841.7216,786.1172,788.5348,853.00366,nan,nan,,,,,,,,,,
1743794593.2786357,834.87177,790.9524,786.9231,844.1392,nan,nan,,,,,,,,,,
1743794593.2789588,,,,,,,0.107543945,0.2130127,0.9802246,,,,,,,
1743794593.2825396,826.8132,793.7729,788.1319,838.9011,nan,nan,,,,,,,,,,
1743794593.2864437,853.4066,799.41394,791.3553,846.9597,nan,nan,,,,,,,,,,
1743794593.2878537,,,,,,,,,,,,,nan,294628350.0,nan,
1743794593.2903476,869.5238,786.9231,792.96704,860.2564,nan,nan,,,,,,,,,,
1743794593.2942514,819.9634,784.90845,798.20514,842.1245,nan,nan,,,,,,,,,,
1743794593.2981555,831.2454,803.44324,797.8022,821.978,nan,nan,,,,,,,,,,
1743794593.2985692,,,,,,,0.086242676,0.24951172,0.98931885,,,,,,,
1743794593.2998183,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794593.3020594,824.7985,796.1905,796.99634,849.7802,nan,nan,,,,,,,,,,
1743794593.3034675,,,,,,,,,,,,,nan,294567100.0,nan,
1743794593.3059633,811.9048,780.4762,795.38464,880.0,nan,nan,,,,,,,,,,
1743794593.3098674,826.4103,774.43225,794.57874,864.68866,nan,nan,,,,,,,,,,
1743794593.3137712,847.3626,782.0879,802.23444,847.3626,nan,nan,,,,,,,,,,
1743794593.3176751,840.9158,783.2967,801.02563,864.68866,nan,nan,,,,,,,,,,
1743794593.3181798,,,,,,,0.08300781,0.2565918,0.99139404,,,,,,,
1743794593.3190815,,,,,,,,,,,,,nan,294605000.0,nan,
1743794593.3215792,833.2601,783.2967,794.17584,854.21246,nan,nan,,,,,,,,,,
1743794593.3254831,850.989,790.9524,794.17584,853.4066,nan,nan,,,,,,,,,,
1743794593.3293869,828.022,793.7729,795.78754,838.9011,nan,nan,,,,,,,,,,
1743794593.3332908,857.03296,802.23444,795.38464,819.5604,nan,nan,,,,,,,,,,
1743794593.3346953,,,,,,,,,,,,,nan,294566300.0,nan,
1743794593.3349395,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794593.3350694,,,,,,,,,,,,,,,,33.032604
1743794593.3371949,894.90845,796.99634,799.011,863.47986,nan,nan,,,,,,,,,,
1743794593.3377905,,,,,,,0.076171875,0.24536133,0.9760742,,,,,,,
1743794593.3410988,851.79486,790.14655,797.3993,848.97437,nan,nan,,,,,,,,,,
1743794593.3450027,826.0073,802.23444,787.72894,801.02563,nan,nan,,,,,,,,,,
1743794593.3489068,830.0366,797.3993,787.326,807.47253,nan,nan,,,,,,,,,,
1743794593.3503094,,,,,,,,,,,,,nan,294704900.0,nan,
1743794593.3528106,861.8681,790.54944,793.36993,824.3956,nan,nan,,,,,,,,,,
1743794593.3567145,894.90845,788.5348,790.54944,821.5751,nan,nan,,,,,,,,,,
1743794593.3574009,,,,,,,0.08123779,0.22802734,0.9718628,,,,,,,
1743794593.3606186,872.74725,781.28204,789.7436,827.619,nan,nan,,,,,,,,,,
1743794593.3645225,819.5604,770.40295,791.75824,810.293,nan,nan,,,,,,,,,,
1743794593.3659232,,,,,,,,,,,,,nan,294780670.0,nan,
1743794593.3684263,792.5641,778.46155,793.7729,817.1429,nan,nan,,,,,,,,,,
1743794593.3700607,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.3723304,779.67035,782.0879,795.38464,839.304,nan,nan,,,,,,,,,,
1743794593.3762343,801.02563,783.69965,794.9817,823.1868,nan,nan,,,,,,,,,,
1743794593.3770115,,,,,,,0.08850098,0.20617676,0.98535156,,,,,,,
1743794593.3801382,799.81683,788.5348,793.36993,801.02563,nan,nan,,,,,,,,,,
1743794593.3815370,,,,,,,,,,,,,nan,294793570.0,nan,
1743794593.3840420,790.9524,782.0879,787.326,806.6667,nan,nan,,,,,,,,,,
1743794593.3879461,806.26373,781.685,789.7436,830.84247,nan,nan,,,,,,,,,,
1743794593.3918500,780.87915,797.3993,796.1905,831.6484,nan,nan,,,,,,,,,,
1743794593.3957539,767.98535,800.6227,788.93774,793.7729,nan,nan,,,,,,,,,,
1743794593.3966222,,,,,,,0.09307861,0.18707275,0.95965576,,,,,,,
1743794593.3971510,,,,,,,,,,,,,nan,294725060.0,nan,
1743794593.3996580,801.02563,785.7143,786.9231,795.78754,nan,nan,,,,,,,,,,
1743794593.4010210,,,,,,,,,,,,,,,,33.052105
1743794593.4035618,845.7509,789.34064,796.1905,828.4249,nan,nan,,,,,,,,,,
1743794593.4051819,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.4074657,826.0073,794.57874,794.9817,817.5458,nan,nan,,,,,,,,,,
1743794593.4113698,796.1905,782.0879,792.5641,802.6374,nan,nan,,,,,,,,,,
1743794593.4127648,,,,,,,,,,,,,nan,294650100.0,nan,
1743794593.4152737,812.71063,802.23444,797.3993,809.4872,nan,nan,,,,,,,,,,
1743794593.4162326,,,,,,,0.09814453,0.17315674,0.9537964,,,,,,,
1743794593.4191775,825.6044,829.2308,802.23444,826.8132,nan,nan,,,,,,,,,,
1743794593.4230814,838.49817,799.81683,802.23444,842.52747,nan,nan,,,,,,,,,,
1743794593.4269855,816.337,787.326,798.60803,810.696,nan,nan,,,,,,,,,,
1743794593.4283788,,,,,,,,,,,,,nan,294633180.0,nan,
1743794593.4308894,812.71063,799.81683,793.36993,776.8498,nan,nan,,,,,,,,,,
1743794593.4347932,815.12823,797.8022,788.93774,785.7143,nan,nan,,,,,,,,,,
1743794593.4358432,,,,,,,0.11328125,0.17913818,0.94525146,,,,,,,
1743794593.4386973,808.68134,803.8461,792.5641,802.6374,nan,nan,,,,,,,,,,
1743794593.4403031,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.4426012,805.05493,798.20514,798.20514,819.9634,nan,nan,,,,,,,,,,
1743794593.4439926,,,,,,,,,,,,,nan,294690400.0,nan,
1743794593.4465051,794.9817,782.0879,801.02563,811.9048,nan,nan,,,,,,,,,,
1743794593.4504092,837.6923,796.99634,796.5934,792.1612,nan,nan,,,,,,,,,,
1743794593.4543130,829.6337,800.2198,795.78754,810.293,nan,nan,,,,,,,,,,
1743794593.4554539,,,,,,,0.13031006,0.16473389,0.95391846,,,,,,,
1743794593.4582169,785.7143,780.87915,797.3993,813.1135,nan,nan,,,,,,,,,,
1743794593.4596064,,,,,,,,,,,,,nan,294703300.0,nan,
1743794593.4621210,781.28204,785.7143,795.78754,792.96704,nan,nan,,,,,,,,,,
1743794593.4660249,802.23444,793.36993,798.60803,792.1612,nan,nan,,,,,,,,,,
1743794593.4669728,,,,,,,,,,,,,,,,33.052105
1743794593.4699287,820.3663,796.99634,798.60803,809.89014,nan,nan,,,,,,,,,,
1743794593.4738326,820.7692,793.7729,798.20514,821.978,nan,nan,,,,,,,,,,
1743794593.4750643,,,,,,,0.13623047,0.14672852,1.0012207,,,,,,,
1743794593.4752204,,,,,,,,,,,,,nan,294700060.0,nan,
1743794593.4754243,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.4777367,804.2491,784.90845,795.38464,782.0879,nan,nan,,,,,,,,,,
1743794593.4816406,799.81683,785.31134,787.72894,785.7143,nan,nan,,,,,,,,,,
1743794593.4855444,835.6777,813.91943,787.72894,811.0989,nan,nan,,,,,,,,,,
1743794593.4894485,820.3663,802.6374,780.87915,793.7729,nan,nan,,,,,,,,,,
1743794593.4908342,,,,,,,,,,,,,nan,294713760.0,nan,
1743794593.4933524,790.14655,781.685,777.6557,780.07324,nan,nan,,,,,,,,,,
1743794593.4946749,,,,,,,0.14941406,0.1350708,1.0283813,,,,,,,
1743794593.4972563,790.9524,807.47253,783.2967,774.43225,nan,nan,,,,,,,,,,
1743794593.5011604,813.5165,806.26373,778.46155,759.5238,nan,nan,,,,,,,,,,
1743794593.5050642,820.7692,790.9524,775.2381,778.86444,nan,nan,,,,,,,,,,
1743794593.5064483,,,,,,,,,,,,,nan,294707330.0,nan,
1743794593.5089681,801.02563,798.60803,772.4176,792.1612,nan,nan,,,,,,,,,,
1743794593.5105455,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.5128722,772.4176,802.23444,771.2088,771.6117,nan,nan,,,,,,,,,,
1743794593.5142856,,,,,,,0.15588379,0.13519287,1.0263672,,,,,,,
1743794593.5167761,755.89746,802.23444,776.04395,769.59705,nan,nan,,,,,,,,,,
1743794593.5206800,774.0293,801.8315,779.2674,780.4762,nan,nan,,,,,,,,,,
1743794593.5220621,,,,,,,,,,,,,nan,294685570.0,nan,
1743794593.5245838,805.05493,791.75824,779.2674,805.4579,nan,nan,,,,,,,,,,
1743794593.5284879,790.54944,801.8315,779.2674,788.1319,nan,nan,,,,,,,,,,
1743794593.5323918,785.31134,807.0696,780.07324,762.3443,nan,nan,,,,,,,,,,
1743794593.5329244,,,,,,,,,,,,,,,,33.052105
1743794593.5338962,,,,,,,0.15930176,0.13763428,1.0298462,,,,,,,
1743794593.5362957,816.7399,802.23444,781.28204,801.8315,nan,nan,,,,,,,,,,
1743794593.5376759,,,,,,,,,,,,,nan,294648500.0,nan,
1743794593.5401998,812.71063,796.5934,776.04395,807.47253,nan,nan,,,,,,,,,,
1743794593.5441036,770.80585,788.1319,771.6117,767.1795,nan,nan,,,,,,,,,,
1743794593.5456667,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.5480075,774.83514,790.14655,769.59705,769.19415,nan,nan,,,,,,,,,,
1743794593.5519116,781.685,790.9524,771.2088,790.54944,nan,nan,,,,,,,,,,
1743794593.5532899,,,,,,,,,,,,,nan,294758080.0,nan,
1743794593.5535066,,,,,,,0.1338501,0.13317871,1.0203857,,,,,,,
1743794593.5558155,786.52014,791.3553,775.2381,801.4286,nan,nan,,,,,,,,,,
1743794593.5597193,815.12823,784.10254,776.4469,826.0073,nan,nan,,,,,,,,,,
1743794593.5636234,795.78754,791.3553,773.22345,794.17584,nan,nan,,,,,,,,,,
1743794593.5675273,795.38464,806.6667,777.6557,762.74725,nan,nan,,,,,,,,,,
1743794593.5689037,,,,,,,,,,,,,nan,294683140.0,nan,
1743794593.5714312,822.381,792.5641,785.31134,795.38464,nan,nan,,,,,,,,,,
1743794593.5731173,,,,,,,0.13824463,0.13897705,1.0270996,,,,,,,
1743794593.5753350,835.6777,784.5055,781.28204,795.38464,nan,nan,,,,,,,,,,
1743794593.5792391,814.7253,808.68134,784.5055,775.64105,nan,nan,,,,,,,,,,
1743794593.5807879,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.5831430,788.1319,794.9817,789.34064,784.5055,nan,nan,,,,,,,,,,
1743794593.5845177,,,,,,,,,,,,,nan,294670270.0,nan,
1743794593.5870469,803.44324,777.6557,790.9524,807.0696,nan,nan,,,,,,,,,,
1743794593.5909510,788.5348,784.5055,787.72894,793.36993,nan,nan,,,,,,,,,,
1743794593.5927279,,,,,,,0.12243652,0.1317749,0.99816895,,,,,,,
1743794593.5948548,775.64105,786.1172,788.93774,778.86444,nan,nan,,,,,,,,,,
1743794593.5987587,779.67035,788.93774,791.75824,778.0586,nan,nan,,,,,,,,,,
1743794593.5988760,,,,,,,,,,,,,,,,33.052105
1743794593.6001315,,,,,,,,,,,,,nan,294743580.0,nan,
1743794593.6026628,794.57874,786.1172,786.52014,817.9487,nan,nan,,,,,,,,,,
1743794593.6065667,803.0403,776.8498,782.0879,828.8278,nan,nan,,,,,,,,,,
1743794593.6104705,786.52014,780.07324,785.7143,809.0842,nan,nan,,,,,,,,,,
1743794593.6123383,,,,,,,0.111206055,0.13769531,0.9640503,,,,,,,
1743794593.6143744,790.54944,782.0879,786.9231,812.3077,nan,nan,,,,,,,,,,
1743794593.6157453,,,,,,,,,,,,,nan,294771800.0,nan,
1743794593.6159091,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794593.6182785,816.7399,782.0879,787.326,813.1135,nan,nan,,,,,,,,,,
1743794593.6221824,832.0513,790.9524,786.52014,814.3223,nan,nan,,,,,,,,,,
1743794593.6260862,820.7692,802.6374,784.5055,809.89014,nan,nan,,,,,,,,,,
1743794593.6299903,798.60803,794.17584,789.7436,794.9817,nan,nan,,,,,,,,,,
1743794593.6313593,,,,,,,,,,,,,nan,294729100.0,nan,
1743794593.6319489,,,,,,,0.108947754,0.14343262,0.9595947,,,,,,,
1743794593.6338942,814.7253,793.7729,792.1612,802.23444,nan,nan,,,,,,,,,,
1743794593.6377981,847.76556,797.3993,790.54944,832.0513,nan,nan,,,,,,,,,,
1743794593.6417022,827.619,786.1172,786.52014,809.89014,nan,nan,,,,,,,,,,
1743794593.6456060,803.44324,780.07324,792.96704,809.89014,nan,nan,,,,,,,,,,
1743794593.6469731,,,,,,,,,,,,,nan,294774200.0,nan,
1743794593.6495099,819.5604,775.2381,795.78754,822.7839,nan,nan,,,,,,,,,,
1743794593.6510303,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.6515596,,,,,,,0.11199951,0.14471436,0.9536743,,,,,,,
1743794593.6534140,844.1392,787.326,790.54944,817.9487,nan,nan,,,,,,,,,,
1743794593.6573179,826.8132,772.01465,787.326,828.022,nan,nan,,,,,,,,,,
1743794593.6612217,797.8022,774.0293,782.0879,795.78754,nan,nan,,,,,,,,,,
1743794593.6625872,,,,,,,,,,,,,nan,294871700.0,nan,
1743794593.6648276,,,,,,,,,,,,,,,,33.052105
1743794593.6651256,790.14655,782.49084,781.28204,767.5824,nan,nan,,,,,,,,,,
1743794593.6690297,803.44324,776.8498,783.69965,826.4103,nan,nan,,,,,,,,,,
1743794593.6711700,,,,,,,0.12359619,0.1459961,0.97052,,,,,,,
1743794593.6729336,802.6374,780.87915,782.0879,827.619,nan,nan,,,,,,,,,,
1743794593.6768374,784.10254,780.87915,777.25275,774.83514,nan,nan,,,,,,,,,,
1743794593.6782010,,,,,,,,,,,,,nan,294908800.0,nan,
1743794593.6807415,790.9524,776.04395,775.64105,772.01465,nan,nan,,,,,,,,,,
1743794593.6846454,813.5165,767.98535,778.86444,803.44324,nan,nan,,,,,,,,,,
1743794593.6861515,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.6885493,813.5165,778.86444,778.0586,830.4396,nan,nan,,,,,,,,,,
1743794593.6907806,,,,,,,0.13476562,0.1572876,0.98376465,,,,,,,
1743794593.6924534,824.7985,785.31134,777.25275,806.26373,nan,nan,,,,,,,,,,
1743794593.6938150,,,,,,,,,,,,,nan,294853200.0,nan,
1743794593.6963573,805.4579,787.326,778.0586,800.6227,nan,nan,,,,,,,,,,
1743794593.7002611,783.69965,793.7729,778.0586,832.8571,nan,nan,,,,,,,,,,
1743794593.7041652,787.72894,784.90845,777.25275,828.8278,nan,nan,,,,,,,,,,
1743794593.7080691,812.3077,780.4762,781.685,829.2308,nan,nan,,,,,,,,,,
1743794593.7094288,,,,,,,,,,,,,nan,294851600.0,nan,
1743794593.7103913,,,,,,,0.14794922,0.17504883,0.989624,,,,,,,
1743794593.7119730,826.0073,793.7729,784.90845,823.5897,nan,nan,,,,,,,,,,
1743794593.7158768,802.6374,783.69965,780.07324,794.17584,nan,nan,,,,,,,,,,
1743794593.7197809,812.3077,782.49084,782.0879,804.2491,nan,nan,,,,,,,,,,
1743794593.7212727,,,,,,,,,,1610109.9,1608498.1,,,,,
1743794593.7236848,804.2491,790.14655,781.685,803.0403,nan,nan,,,,,,,,,,
1743794593.7250426,,,,,,,,,,,,,nan,294895900.0,nan,
1743794593.7275887,786.1172,775.2381,780.87915,815.5311,nan,nan,,,,,,,,,,
1743794593.7300017,,,,,,,0.16503906,0.18041992,0.9921875,,,,,,,
1743794593.7307794,,,,,,,,,,,,,,,,33.052105
1743794593.7314928,792.96704,783.69965,783.69965,819.15753,nan,nan,,,,,,,,,,
1743794593.7353966,810.293,785.7143,784.10254,810.293,nan,nan,,,,,,,,,,
1743794593.7393005,816.7399,780.4762,781.685,816.7399,nan,nan,,,,,,,,,,
1743794593.7406566,,,,,,,,,,,,,nan,295045800.0,nan,
1743794593.7432046,787.72894,782.8938,778.86444,804.2491,nan,nan,,,,,,,,,,
1743794593.7471085,767.98535,779.67035,780.87915,809.89014,nan,nan,,,,,,,,,,
1743794593.7496123,,,,,,,0.17834473,0.1765747,0.99279785,,,,,,,
1743794593.7510123,798.60803,784.10254,784.90845,803.8461,nan,nan,,,,,,,,,,
1743794593.7549164,812.71063,780.87915,783.69965,813.5165,nan,nan,,,,,,,,,,
1743794593.7562704,,,,,,,,,,,,,nan,295109440.0,nan,
1743794593.7563939,,,,,,,,,,1610109.9,1609304.0,,,,,
1743794593.7588203,810.293,771.6117,774.43225,807.47253,nan,nan,,,,,,,,,,
