timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,thermistor,ppg_1,ppg_2,ppg_3
1743805791.2032366,819.9634,782.49084,792.1612,807.0696,nan,nan,,,,,,,,,,
1743805791.2068312,,,,,,,-0.18096924,0.18041992,0.9815674,,,,,,,
1743805791.2071419,823.9927,770.40295,785.31134,784.10254,nan,nan,,,,,,,,,,
1743805791.2108011,,,,,,,,,,1609304.0,1609304.0,,,,,
1743805791.2110472,817.5458,810.293,793.7729,779.2674,nan,nan,,,,,,,,,,
1743805791.2120979,,,,,,,,,,,,,,nan,289401540.0,nan
1743805791.2149522,822.7839,830.84247,809.89014,816.7399,nan,nan,,,,,,,,,,
1743805791.2188575,830.4396,807.8755,804.2491,848.5714,nan,nan,,,,,,,,,,
1743805791.2227628,770.40295,772.8205,788.5348,797.3993,nan,nan,,,,,,,,,,
1743805791.2264395,,,,,,,-0.1817627,0.09375,1.0027466,,,,,,,
1743805791.2266679,774.43225,790.14655,797.3993,776.04395,nan,nan,,,,,,,,,,
1743805791.2277176,,,,,,,,,,,,,,nan,289496640.0,nan
1743805791.2305732,825.6044,821.5751,813.1135,815.12823,nan,nan,,,,,,,,,,
1743805791.2344785,834.4689,813.1135,810.293,836.4835,nan,nan,,,,,,,,,,
1743805791.2383835,816.337,775.64105,791.75824,815.9341,nan,nan,,,,,,,,,,
1743805791.2422888,799.41394,789.7436,798.60803,789.34064,nan,nan,,,,,,,,,,
1743805791.2433372,,,,,,,,,,,,,,nan,289490980.0,nan
1743805791.2459300,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.2460477,,,,,,,-0.19891357,0.030273438,0.98583984,,,,,,,
1743805791.2461941,796.1905,827.2161,814.3223,800.2198,nan,nan,,,,,,,,,,
1743805791.2500992,829.6337,816.337,813.5165,826.0073,nan,nan,,,,,,,,,,
1743805791.2540045,825.6044,773.6264,800.2198,810.696,nan,nan,,,,,,,,,,
1743805791.2579098,770.0,769.59705,790.14655,765.16486,nan,nan,,,,,,,,,,
1743805791.2589567,,,,,,,,,,,,,,nan,289433760.0,nan
1743805791.2617760,,,,,,,,,,,,,31.477844,,,
1743805791.2618151,809.4872,817.5458,806.26373,776.04395,nan,nan,,,,,,,,,,
1743805791.2656558,,,,,,,-0.20251465,0.0045776367,0.99591064,,,,,,,
1743805791.2657201,851.79486,831.2454,811.9048,815.5311,nan,nan,,,,,,,,,,
1743805791.2696254,815.12823,790.9524,801.02563,810.696,nan,nan,,,,,,,,,,
1743805791.2735307,773.6264,772.01465,792.1612,774.83514,nan,nan,,,,,,,,,,
1743805791.2745764,,,,,,,,,,,,,,nan,289519200.0,nan
1743805791.2774358,771.2088,801.4286,804.65204,761.9414,nan,nan,,,,,,,,,,
1743805791.2810585,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.2813411,794.57874,811.9048,819.15753,780.07324,nan,nan,,,,,,,,,,
1743805791.2852464,802.6374,789.34064,808.68134,823.1868,nan,nan,,,,,,,,,,
1743805791.2852640,,,,,,,-0.19628906,-0.00091552734,0.99694824,,,,,,,
1743805791.2891514,772.4176,782.0879,799.81683,801.4286,nan,nan,,,,,,,,,,
1743805791.2901959,,,,,,,,,,,,,,nan,289543360.0,nan
1743805791.2930567,766.77655,800.6227,808.2784,759.12085,nan,nan,,,,,,,,,,
1743805791.2969620,806.26373,808.2784,819.5604,775.64105,nan,nan,,,,,,,,,,
1743805791.3008671,804.2491,795.38464,818.7546,807.0696,nan,nan,,,,,,,,,,
1743805791.3047724,767.98535,757.1062,802.23444,800.2198,nan,nan,,,,,,,,,,
1743805791.3048720,,,,,,,-0.2218628,0.019042969,1.0020752,,,,,,,
1743805791.3058155,,,,,,,,,,,,,,nan,289478080.0,nan
1743805791.3086777,750.65936,756.7033,805.4579,780.4762,nan,nan,,,,,,,,,,
1743805791.3125827,787.72894,805.4579,821.978,774.43225,nan,nan,,,,,,,,,,
1743805791.3161874,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805791.3164880,797.8022,820.7692,814.7253,768.3883,nan,nan,,,,,,,,,,
1743805791.3203933,753.8828,785.7143,795.38464,755.89746,nan,nan,,,,,,,,,,
1743805791.3214352,,,,,,,,,,,,,,nan,289441020.0,nan
1743805791.3242984,753.8828,788.5348,793.36993,740.18317,nan,nan,,,,,,,,,,
1743805791.3244803,,,,,,,-0.20703125,0.05340576,1.005127,,,,,,,
1743805791.3281202,,,,,,,,,,,,,31.497225,,,
1743805791.3282037,753.0769,829.6337,810.696,754.2857,nan,nan,,,,,,,,,,
1743805791.3321090,751.06226,848.1685,814.7253,736.1539,nan,nan,,,,,,,,,,
1743805791.3360143,748.24176,831.6484,794.9817,732.1245,nan,nan,,,,,,,,,,
1743805791.3370547,,,,,,,,,,,,,,nan,289336260.0,nan
1743805791.3399193,724.87177,822.381,784.10254,714.3956,nan,nan,,,,,,,,,,
1743805791.3438246,700.696,848.5714,792.1612,680.9524,nan,nan,,,,,,,,,,
1743805791.3440883,,,,,,,-0.21038818,0.089782715,0.9763794,,,,,,,
1743805791.3477299,733.3333,886.4469,805.4579,698.68134,nan,nan,,,,,,,,,,
1743805791.3513160,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.3516350,746.63007,872.74725,795.78754,714.3956,nan,nan,,,,,,,,,,
1743805791.3526742,,,,,,,,,,,,,,nan,289261300.0,nan
1743805791.3555403,695.05493,837.6923,780.07324,701.50183,nan,nan,,,,,,,,,,
1743805791.3594456,698.2784,859.85345,785.7143,670.07324,nan,nan,,,,,,,,,,
1743805791.3633506,734.94507,891.685,797.3993,671.685,nan,nan,,,,,,,,,,
1743805791.3636966,,,,,,,-0.21124268,0.12207031,0.97766113,,,,,,,
1743805791.3672559,736.55676,893.2967,796.1905,699.4872,nan,nan,,,,,,,,,,
1743805791.3682940,,,,,,,,,,,,,,nan,289188000.0,nan
1743805791.3711612,691.4286,865.09155,780.4762,659.59705,nan,nan,,,,,,,,,,
1743805791.3750663,672.49084,863.47986,776.4469,643.0769,nan,nan,,,,,,,,,,
1743805791.3789716,713.5897,904.57874,792.1612,678.93774,nan,nan,,,,,,,,,,
1743805791.3828769,743.4066,913.8461,796.5934,709.9634,nan,nan,,,,,,,,,,
1743805791.3833048,,,,,,,-0.21722412,0.15563965,0.9733887,,,,,,,
1743805791.3839135,,,,,,,,,,,,,,nan,289117060.0,nan
1743805791.3864448,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805791.3867819,726.4835,870.7326,778.86444,715.6044,nan,nan,,,,,,,,,,
1743805791.3906872,713.9927,844.94507,762.74725,665.64105,nan,nan,,,,,,,,,,
1743805791.3944643,,,,,,,,,,,,,31.477844,,,
1743805791.3945925,731.7216,880.0,772.01465,698.68134,nan,nan,,,,,,,,,,
1743805791.3984976,768.3883,900.54944,784.90845,730.10986,nan,nan,,,,,,,,,,
1743805791.3995330,,,,,,,,,,,,,,nan,289213760.0,nan
1743805791.4024029,769.59705,862.27106,771.6117,715.6044,nan,nan,,,,,,,,,,
1743805791.4029129,,,,,,,-0.215271,0.18041992,0.95355225,,,,,,,
1743805791.4063082,746.63007,841.31866,763.1502,719.6337,nan,nan,,,,,,,,,,
1743805791.4102135,761.9414,850.18317,763.5531,722.4542,nan,nan,,,,,,,,,,
1743805791.4141185,798.60803,873.95605,776.4469,752.27106,nan,nan,,,,,,,,,,
1743805791.4151528,,,,,,,,,,,,,,nan,289196030.0,nan
1743805791.4180238,809.0842,869.12085,785.31134,766.77655,nan,nan,,,,,,,,,,
1743805791.4215734,,,,,,,,,,1609304.0,1609304.0,,,,,
1743805791.4219291,781.28204,833.2601,770.80585,750.2564,nan,nan,,,,,,,,,,
1743805791.4225211,,,,,,,-0.21966553,0.20458984,0.9187012,,,,,,,
1743805791.4258342,772.8205,836.8865,770.40295,741.39197,nan,nan,,,,,,,,,,
1743805791.4297395,812.3077,875.9707,788.1319,762.3443,nan,nan,,,,,,,,,,
1743805791.4307723,,,,,,,,,,,,,,nan,289238750.0,nan
1743805791.4336448,825.6044,870.32965,793.36993,798.60803,nan,nan,,,,,,,,,,
1743805791.4375498,809.0842,819.9634,778.86444,792.1612,nan,nan,,,,,,,,,,
1743805791.4414551,797.3993,799.81683,768.7912,777.6557,nan,nan,,,,,,,,,,
1743805791.4421291,,,,,,,-0.21911621,0.2300415,0.93927,,,,,,,
1743805791.4453604,826.4103,825.6044,780.87915,794.9817,nan,nan,,,,,,,,,,
1743805791.4463918,,,,,,,,,,,,,,nan,289304830.0,nan
1743805791.4492655,864.2857,846.9597,796.1905,823.9927,nan,nan,,,,,,,,,,
1743805791.4531708,842.52747,815.12823,784.10254,820.7692,nan,nan,,,,,,,,,,
1743805791.4567020,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.4570761,781.28204,789.34064,770.80585,786.1172,nan,nan,,,,,,,,,,
1743805791.4608083,,,,,,,,,,,,,31.497225,,,
1743805791.4609811,781.28204,807.47253,783.69965,769.59705,nan,nan,,,,,,,,,,
1743805791.4617374,,,,,,,-0.23358154,0.255188,0.9714966,,,,,,,
1743805791.4620116,,,,,,,,,,,,,,nan,289349950.0,nan
1743805791.4648864,827.2161,826.4103,794.9817,791.75824,nan,nan,,,,,,,,,,
1743805791.4687917,834.0659,794.57874,785.31134,836.8865,nan,nan,,,,,,,,,,
1743805791.4726968,825.6044,776.8498,770.40295,799.81683,nan,nan,,,,,,,,,,
1743805791.4766021,806.6667,802.23444,778.86444,745.82416,nan,nan,,,,,,,,,,
1743805791.4776311,,,,,,,,,,,,,,nan,289409600.0,nan
1743805791.4805074,810.696,825.2015,797.3993,779.67035,nan,nan,,,,,,,,,,
1743805791.4813454,,,,,,,-0.2366333,0.26135254,1.0065918,,,,,,,
1743805791.4844127,827.2161,809.4872,789.34064,812.3077,nan,nan,,,,,,,,,,
1743805791.4883177,809.0842,780.87915,778.46155,800.6227,nan,nan,,,,,,,,,,
1743805791.4918308,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805791.4922230,807.0696,788.93774,782.0879,798.60803,nan,nan,,,,,,,,,,
1743805791.4932506,,,,,,,,,,,,,,nan,289525630.0,nan
1743805791.4961283,842.9304,826.8132,799.011,823.1868,nan,nan,,,,,,,,,,
1743805791.5000334,861.8681,823.5897,800.6227,814.7253,nan,nan,,,,,,,,,,
1743805791.5009537,,,,,,,-0.23406982,0.23913574,0.95526123,,,,,,,
1743805791.5039387,838.0952,783.69965,783.2967,809.4872,nan,nan,,,,,,,,,,
1743805791.5078440,799.011,780.87915,779.2674,803.44324,nan,nan,,,,,,,,,,
1743805791.5088704,,,,,,,,,,,,,,nan,289565920.0,nan
1743805791.5117490,800.2198,821.1722,792.5641,803.0403,nan,nan,,,,,,,,,,
1743805791.5156543,816.337,831.6484,799.011,819.9634,nan,nan,,,,,,,,,,
1743805791.5195596,789.34064,787.72894,782.49084,815.5311,nan,nan,,,,,,,,,,
1743805791.5205617,,,,,,,-0.2390747,0.20703125,0.9534302,,,,,,,
1743805791.5234647,771.6117,778.86444,772.4176,790.14655,nan,nan,,,,,,,,,,
1743805791.5244899,,,,,,,,,,,,,,nan,289651360.0,nan
1743805791.5269594,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805791.5271525,,,,,,,,,,,,,31.477844,,,
1743805791.5273700,759.12085,811.50183,791.75824,811.0989,nan,nan,,,,,,,,,,
1743805791.5312753,795.78754,830.0366,810.696,846.9597,nan,nan,,,,,,,,,,
1743805791.5351803,800.6227,791.75824,800.6227,839.304,nan,nan,,,,,,,,,,
1743805791.5390856,772.01465,759.5238,787.326,820.3663,nan,nan,,,,,,,,,,
1743805791.5401094,,,,,,,,,,,,,,nan,289769820.0,nan
1743805791.5401700,,,,,,,-0.23828125,0.17224121,0.96520996,,,,,,,
1743805791.5429909,787.72894,791.75824,791.3553,804.2491,nan,nan,,,,,,,,,,
1743805791.5468960,802.23444,824.3956,803.0403,810.696,nan,nan,,,,,,,,,,
1743805791.5508013,821.1722,817.5458,801.02563,835.2747,nan,nan,,,,,,,,,,
1743805791.5547066,792.96704,784.10254,787.326,826.8132,nan,nan,,,,,,,,,,
1743805791.5557292,,,,,,,,,,,,,,nan,289779500.0,nan
1743805791.5586119,770.0,781.685,788.5348,800.2198,nan,nan,,,,,,,,,,
1743805791.5597782,,,,,,,-0.25476074,0.14154053,0.95977783,,,,,,,
1743805791.5620883,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.5625169,792.1612,813.91943,802.23444,813.91943,nan,nan,,,,,,,,,,
1743805791.5664222,829.6337,813.1135,803.44324,864.68866,nan,nan,,,,,,,,,,
1743805791.5703275,829.2308,788.1319,794.17584,857.8388,nan,nan,,,,,,,,,,
1743805791.5713487,,,,,,,,,,,,,,nan,289805280.0,nan
1743805791.5742326,799.81683,784.10254,788.5348,811.0989,nan,nan,,,,,,,,,,
1743805791.5781379,797.8022,807.47253,798.20514,821.5751,nan,nan,,,,,,,,,,
1743805791.5793862,,,,,,,-0.2531128,0.09667969,0.93792725,,,,,,,
1743805791.5820432,834.4689,809.4872,807.0696,842.1245,nan,nan,,,,,,,,,,
1743805791.5859482,840.5128,789.7436,798.20514,846.9597,nan,nan,,,,,,,,,,
1743805791.5869682,,,,,,,,,,,,,,nan,289792400.0,nan
1743805791.5898535,766.77655,783.2967,786.9231,826.8132,nan,nan,,,,,,,,,,
1743805791.5934966,,,,,,,,,,,,,31.477844,,,
1743805791.5937588,790.9524,796.99634,794.57874,820.7692,nan,nan,,,,,,,,,,
1743805791.5972168,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805791.5976639,836.4835,815.5311,810.696,813.91943,nan,nan,,,,,,,,,,
1743805791.5989945,,,,,,,-0.22698975,0.0736084,0.9755249,,,,,,,
1743805791.6015692,827.2161,803.8461,809.0842,832.8571,nan,nan,,,,,,,,,,
1743805791.6025879,,,,,,,,,,,,,,nan,289820580.0,nan
1743805791.6054745,813.1135,775.64105,792.5641,840.9158,nan,nan,,,,,,,,,,
1743805791.6093795,794.17584,788.5348,794.17584,814.3223,nan,nan,,,,,,,,,,
1743805791.6132848,816.337,819.9634,806.6667,816.337,nan,nan,,,,,,,,,,
1743805791.6171901,848.97437,821.5751,807.47253,840.9158,nan,nan,,,,,,,,,,
1743805791.6182075,,,,,,,,,,,,,,nan,289878620.0,nan
1743805791.6186025,,,,,,,-0.23297119,0.04034424,0.95092773,,,,,,,
1743805791.6210952,832.0513,790.9524,792.5641,833.2601,nan,nan,,,,,,,,,,
1743805791.6250005,814.3223,778.46155,787.326,807.8755,nan,nan,,,,,,,,,,
1743805791.6289058,860.65936,805.8608,805.4579,803.0403,nan,nan,,,,,,,,,,
1743805791.6323457,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805791.6328108,905.38464,812.71063,813.91943,833.2601,nan,nan,,,,,,,,,,
1743805791.6338270,,,,,,,,,,,,,,nan,289739200.0,nan
1743805791.6367161,875.9707,778.86444,800.6227,832.8571,nan,nan,,,,,,,,,,
1743805791.6382108,,,,,,,-0.25402832,0.042175293,0.96221924,,,,,,,
1743805791.6406214,832.8571,774.43225,792.1612,820.3663,nan,nan,,,,,,,,,,
1743805791.6445267,853.00366,803.44324,803.8461,825.6044,nan,nan,,,,,,,,,,
1743805791.6484318,889.2674,823.1868,809.89014,801.02563,nan,nan,,,,,,,,,,
1743805791.6494467,,,,,,,,,,,,,,nan,289891500.0,nan
1743805791.6523371,882.8205,803.0403,796.99634,821.978,nan,nan,,,,,,,,,,
1743805791.6562424,864.68866,781.685,789.7436,810.293,nan,nan,,,,,,,,,,
1743805791.6578188,,,,,,,-0.23553467,0.061523438,0.9750366,,,,,,,
1743805791.6598406,,,,,,,,,,,,,31.477844,,,
1743805791.6601474,849.3773,794.9817,797.3993,805.8608,nan,nan,,,,,,,,,,
1743805791.6640527,853.4066,825.2015,813.91943,825.2015,nan,nan,,,,,,,,,,
1743805791.6650662,,,,,,,,,,,,,,nan,289823800.0,nan
1743805791.6674743,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.6679580,872.3443,819.15753,813.91943,834.4689,nan,nan,,,,,,,,,,
1743805791.6718631,850.989,777.25275,788.5348,821.1722,nan,nan,,,,,,,,,,
1743805791.6757684,806.26373,788.1319,787.72894,800.6227,nan,nan,,,,,,,,,,
1743805791.6774271,,,,,,,-0.26293945,0.08428955,0.97088623,,,,,,,
1743805791.6796737,837.28937,813.5165,811.50183,815.12823,nan,nan,,,,,,,,,,
1743805791.6806858,,,,,,,,,,,,,,nan,289738400.0,nan
1743805791.6835787,889.2674,803.8461,813.5165,844.1392,nan,nan,,,,,,,,,,
1743805791.6874840,853.8095,781.28204,796.99634,823.1868,nan,nan,,,,,,,,,,
1743805791.6913893,809.89014,780.07324,796.5934,779.67035,nan,nan,,,,,,,,,,
1743805791.6952944,832.8571,805.4579,814.7253,815.9341,nan,nan,,,,,,,,,,
1743805791.6963055,,,,,,,,,,,,,,nan,289715000.0,nan
1743805791.6970353,,,,,,,-0.25463867,0.11621094,0.9776001,,,,,,,
1743805791.6991997,858.24176,819.15753,825.6044,850.989,nan,nan,,,,,,,,,,
1743805791.7026029,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.7031050,830.84247,779.67035,801.8315,821.978,nan,nan,,,,,,,,,,
1743805791.7070100,814.3223,768.7912,785.31134,801.4286,nan,nan,,,,,,,,,,
1743805791.7109153,818.3516,817.9487,802.23444,813.1135,nan,nan,,,,,,,,,,
1743805791.7119250,,,,,,,,,,,,,,nan,289598980.0,nan
1743805791.7148206,855.42126,831.2454,819.5604,850.58606,nan,nan,,,,,,,,,,
1743805791.7166433,,,,,,,-0.25323486,0.14141846,0.9706421,,,,,,,
1743805791.7187259,839.707,791.3553,814.7253,857.4359,nan,nan,,,,,,,,,,
1743805791.7226310,805.8608,765.16486,801.02563,811.50183,nan,nan,,,,,,,,,,
1743805791.7261848,,,,,,,,,,,,,31.458466,,,
1743805791.7265363,820.7692,785.31134,802.6374,785.7143,nan,nan,,,,,,,,,,
1743805791.7275445,,,,,,,,,,,,,,nan,289551420.0,nan
1743805791.7304416,854.21246,820.7692,813.5165,829.2308,nan,nan,,,,,,,,,,
1743805791.7343466,837.28937,801.02563,807.8755,845.7509,nan,nan,,,,,,,,,,
1743805791.7362516,,,,,,,-0.2611084,0.16229248,0.9577637,,,,,,,
1743805791.7377317,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.7382519,793.7729,765.9707,790.9524,814.3223,nan,nan,,,,,,,,,,
1743805791.7421572,807.47253,781.28204,795.38464,806.6667,nan,nan,,,,,,,,,,
1743805791.7431643,,,,,,,,,,,,,,nan,289505500.0,nan
1743805791.7460623,828.022,824.7985,815.5311,813.91943,nan,nan,,,,,,,,,,
1743805791.7499676,845.34796,818.3516,809.4872,834.0659,nan,nan,,,,,,,,,,
1743805791.7538729,826.0073,777.6557,790.9524,822.7839,nan,nan,,,,,,,,,,
1743805791.7558596,,,,,,,-0.25299072,0.17474365,0.97491455,,,,,,,
1743805791.7577779,811.50183,788.5348,792.1612,802.6374,nan,nan,,,,,,,,,,
1743805791.7587838,,,,,,,,,,,,,,nan,289457150.0,nan
1743805791.7616832,827.2161,817.1429,805.8608,791.75824,nan,nan,,,,,,,,,,
1743805791.7655885,828.8278,816.337,807.0696,812.71063,nan,nan,,,,,,,,,,
1743805791.7694936,813.91943,778.0586,792.96704,831.2454,nan,nan,,,,,,,,,,
1743805791.7728603,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805791.7733989,784.90845,757.50916,783.2967,801.4286,nan,nan,,,,,,,,,,
1743805791.7744036,,,,,,,,,,,,,,nan,289453920.0,nan
1743805791.7754679,,,,,,,-0.27838135,0.16156006,0.9760742,,,,,,,
1743805791.7773042,788.1319,797.8022,793.36993,774.83514,nan,nan,,,,,,,,,,
1743805791.7812092,822.7839,826.8132,810.696,820.7692,nan,nan,,,,,,,,,,
1743805791.7851145,819.9634,800.2198,803.44324,841.31866,nan,nan,,,,,,,,,,
1743805791.7890198,783.69965,772.4176,782.8938,804.2491,nan,nan,,,,,,,,,,
1743805791.7900231,,,,,,,,,,,,,,nan,289554660.0,nan
1743805791.7925289,,,,,,,,,,,,,31.477844,,,
1743805791.7929251,798.20514,798.60803,789.34064,785.31134,nan,nan,,,,,,,,,,
1743805791.7950759,,,,,,,-0.26379395,0.14520264,0.9852295,,,,,,,
1743805791.7968302,836.4835,828.4249,811.50183,830.0366,nan,nan,,,,,,,,,,
1743805791.8007355,831.6484,808.2784,805.4579,843.73627,nan,nan,,,,,,,,,,
1743805791.8046408,806.26373,780.87915,790.14655,776.4469,nan,nan,,,,,,,,,,
1743805791.8056426,,,,,,,,,,,,,,nan,289536930.0,nan
1743805791.8079891,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805791.8085458,790.14655,793.36993,795.38464,764.35895,nan,nan,,,,,,,,,,
1743805791.8124511,788.93774,814.3223,810.696,794.57874,nan,nan,,,,,,,,,,
1743805791.8146842,,,,,,,-0.25524902,0.11126709,0.9762573,,,,,,,
1743805791.8163564,811.0989,814.3223,812.3077,809.4872,nan,nan,,,,,,,,,,
1743805791.8202615,818.3516,781.685,794.57874,808.68134,nan,nan,,,,,,,,,,
1743805791.8212624,,,,,,,,,,,,,,nan,289594940.0,nan
1743805791.8241668,785.7143,774.0293,786.1172,788.5348,nan,nan,,,,,,,,,,
1743805791.8280721,802.6374,815.5311,803.8461,786.1172,nan,nan,,,,,,,,,,
1743805791.8319771,838.0952,830.0366,810.293,803.44324,nan,nan,,,,,,,,,,
1743805791.8342922,,,,,,,-0.26733398,0.06762695,0.95092773,,,,,,,
1743805791.8358824,817.9487,792.5641,794.57874,812.71063,nan,nan,,,,,,,,,,
1743805791.8368819,,,,,,,,,,,,,,nan,289548200.0,nan
1743805791.8397877,774.83514,767.1795,784.90845,789.34064,nan,nan,,,,,,,,,,
1743805791.8431177,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.8436928,774.0293,792.1612,800.2198,764.35895,nan,nan,,,,,,,,,,
1743805791.8475981,799.011,812.71063,814.3223,801.02563,nan,nan,,,,,,,,,,
1743805791.8515034,810.293,799.011,806.6667,817.5458,nan,nan,,,,,,,,,,
1743805791.8525014,,,,,,,,,,,,,,nan,289621540.0,nan
1743805791.8539004,,,,,,,-0.2565918,0.03894043,0.95410156,,,,,,,
1743805791.8554084,781.685,775.64105,790.54944,802.23444,nan,nan,,,,,,,,,,
1743805791.8588729,,,,,,,,,,,,,31.497225,,,
1743805791.8593137,790.14655,769.19415,791.3553,782.49084,nan,nan,,,,,,,,,,
1743805791.8632190,799.41394,804.65204,814.7253,778.46155,nan,nan,,,,,,,,,,
1743805791.8671243,798.20514,805.4579,816.7399,816.337,nan,nan,,,,,,,,,,
1743805791.8681211,,,,,,,,,,,,,,nan,289608640.0,nan
1743805791.8710294,794.17584,772.8205,796.1905,798.20514,nan,nan,,,,,,,,,,
1743805791.8735087,,,,,,,-0.25769043,0.026794434,0.954834,,,,,,,
1743805791.8749347,771.6117,785.7143,790.14655,754.68866,nan,nan,,,,,,,,,,
1743805791.8782465,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.8788400,794.9817,817.5458,805.05493,767.1795,nan,nan,,,,,,,,,,
1743805791.8827450,811.9048,823.1868,817.5458,800.2198,nan,nan,,,,,,,,,,
1743805791.8837407,,,,,,,,,,,,,,nan,289638460.0,nan
1743805791.8866503,787.72894,786.1172,802.6374,798.20514,nan,nan,,,,,,,,,,
1743805791.8905556,768.7912,770.0,792.1612,780.4762,nan,nan,,,,,,,,,,
1743805791.8931167,,,,,,,-0.256958,0.036743164,0.98657227,,,,,,,
1743805791.8944607,801.8315,806.6667,811.0989,772.4176,nan,nan,,,,,,,,,,
1743805791.8983660,834.87177,827.619,820.3663,794.9817,nan,nan,,,,,,,,,,
1743805791.8993602,,,,,,,,,,,,,,nan,289687600.0,nan
1743805791.9022713,797.3993,792.96704,801.4286,808.68134,nan,nan,,,,,,,,,,
1743805791.9061763,770.40295,773.6264,790.54944,797.3993,nan,nan,,,,,,,,,,
1743805791.9100816,774.0293,790.14655,797.8022,786.9231,nan,nan,,,,,,,,,,
1743805791.9127250,,,,,,,-0.24694824,0.0803833,1.0387573,,,,,,,
1743805791.9133751,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.9139869,796.99634,812.3077,811.50183,786.1172,nan,nan,,,,,,,,,,
1743805791.9149799,,,,,,,,,,,,,,nan,289609440.0,nan
1743805791.9178920,820.7692,809.0842,808.2784,807.8755,nan,nan,,,,,,,,,,
1743805791.9217973,790.14655,781.28204,786.9231,807.0696,nan,nan,,,,,,,,,,
1743805791.9252172,,,,,,,,,,,,,31.477844,,,
1743805791.9257026,772.4176,786.9231,787.326,761.13556,nan,nan,,,,,,,,,,
1743805791.9296076,789.7436,817.1429,803.0403,750.2564,nan,nan,,,,,,,,,,
1743805791.9305995,,,,,,,,,,,,,,nan,289577200.0,nan
1743805791.9323330,,,,,,,-0.25598145,0.103515625,0.96051025,,,,,,,
1743805791.9335129,796.99634,820.3663,803.44324,798.60803,nan,nan,,,,,,,,,,
1743805791.9374182,801.8315,786.1172,788.1319,792.1612,nan,nan,,,,,,,,,,
1743805791.9413235,776.8498,786.1172,781.28204,746.63007,nan,nan,,,,,,,,,,
1743805791.9452286,785.31134,821.1722,796.1905,782.0879,nan,nan,,,,,,,,,,
1743805791.9462190,,,,,,,,,,,,,,nan,289574800.0,nan
1743805791.9485037,,,,,,,,,,1609304.0,1608498.1,,,,,
1743805791.9491339,832.4542,821.978,804.65204,821.5751,nan,nan,,,,,,,,,,
1743805791.9519413,,,,,,,-0.26086426,0.12438965,0.9558716,,,,,,,
1743805791.9530392,826.8132,770.40295,786.9231,820.7692,nan,nan,,,,,,,,,,
1743805791.9569442,801.02563,755.09155,781.685,792.5641,nan,nan,,,,,,,,,,
1743805791.9608495,804.65204,802.6374,798.60803,771.2088,nan,nan,,,,,,,,,,
1743805791.9618387,,,,,,,,,,,,,,nan,289554660.0,nan
1743805791.9647548,828.8278,825.2015,809.0842,797.3993,nan,nan,,,,,,,,,,
1743805791.9686599,803.44324,795.38464,797.8022,806.26373,nan,nan,,,,,,,,,,
1743805791.9715493,,,,,,,-0.23187256,0.15142822,0.9093628,,,,,,,
1743805791.9725652,795.38464,772.01465,784.5055,778.0586,nan,nan,,,,,,,,,,
1743805791.9764705,777.6557,792.1612,793.7729,751.06226,nan,nan,,,,,,,,,,
1743805791.9774582,,,,,,,,,,,,,,nan,289528060.0,nan
1743805791.9803755,780.87915,826.4103,809.4872,775.64105,nan,nan,,,,,,,,,,
1743805791.9836326,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805791.9842808,787.326,817.1429,811.50183,826.0073,nan,nan,,,,,,,,,,
1743805791.9881861,766.3736,778.86444,798.20514,803.8461,nan,nan,,,,,,,,,,
1743805791.9911575,,,,,,,-0.24487305,0.17181396,0.9459839,,,,,,,
1743805791.9915612,,,,,,,,,,,,,31.497225,,,
1743805791.9920912,760.32965,790.9524,795.38464,749.85345,nan,nan,,,,,,,,,,
1743805791.9930778,,,,,,,,,,,,,,nan,289561920.0,nan
1743805791.9959965,795.78754,845.34796,811.0989,782.49084,nan,nan,,,,,,,,,,
1743805791.9999018,829.6337,833.2601,811.0989,839.304,nan,nan,,,,,,,,,,
1743805792.0038068,793.36993,775.64105,790.14655,817.5458,nan,nan,,,,,,,,,,
1743805792.0077121,799.81683,772.8205,787.326,783.69965,nan,nan,,,,,,,,,,
1743805792.0086975,,,,,,,,,,,,,,nan,289525630.0,nan
1743805792.0107658,,,,,,,-0.24829102,0.16845703,0.9782715,,,,,,,
