timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,thermistor,ppg_1,ppg_2,ppg_3
1743795515.0908847,821.1722,818.3516,804.2491,731.31866,nan,nan,,,,,,,,,,
1743795515.0930648,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795515.0947886,834.4689,807.47253,809.0842,926.7399,nan,nan,,,,,,,,,,
1743795515.0986922,794.57874,773.6264,800.6227,892.49084,nan,nan,,,,,,,,,,
1743795515.1025960,807.47253,763.5531,789.34064,721.2454,nan,nan,,,,,,,,,,
1743795515.1036041,,,,,,,-0.17224121,0.041748047,0.9932251,,,,,,,
1743795515.1054986,,,,,,,,,,,,,,nan,323043000.0,nan
1743795515.1064999,818.3516,789.34064,795.38464,697.8755,nan,nan,,,,,,,,,,
1743795515.1104038,796.5934,800.6227,814.7253,829.6337,nan,nan,,,,,,,,,,
1743795515.1143076,813.5165,814.7253,823.5897,893.2967,nan,nan,,,,,,,,,,
1743795515.1182115,813.5165,817.9487,807.47253,770.80585,nan,nan,,,,,,,,,,
1743795515.1211071,,,,,,,,,,,,,,nan,322946300.0,nan
1743795515.1221154,802.23444,806.26373,805.8608,689.81683,nan,nan,,,,,,,,,,
1743795515.1231599,,,,,,,,,,,,,35.032948,,,
1743795515.1232219,,,,,,,-0.1739502,0.037597656,0.99676514,,,,,,,
1743795515.1260192,811.9048,804.2491,811.0989,827.2161,nan,nan,,,,,,,,,,
1743795515.1282086,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.1299231,810.696,794.9817,804.65204,926.7399,nan,nan,,,,,,,,,,
1743795515.1338270,809.4872,782.0879,800.6227,829.2308,nan,nan,,,,,,,,,,
1743795515.1367157,,,,,,,,,,,,,,nan,322931800.0,nan
1743795515.1377308,800.6227,794.17584,800.2198,705.9341,nan,nan,,,,,,,,,,
1743795515.1416347,801.8315,809.0842,806.26373,744.61536,nan,nan,,,,,,,,,,
1743795515.1428397,,,,,,,-0.17504883,0.034057617,0.99365234,,,,,,,
1743795515.1455383,796.5934,790.14655,794.9817,887.25275,nan,nan,,,,,,,,,,
1743795515.1494422,799.011,770.80585,786.1172,873.1502,nan,nan,,,,,,,,,,
1743795515.1523244,,,,,,,,,,,,,,nan,322913250.0,nan
1743795515.1533461,791.3553,770.80585,796.1905,740.18317,nan,nan,,,,,,,,,,
1743795515.1572499,796.99634,789.34064,805.4579,717.2161,nan,nan,,,,,,,,,,
1743795515.1611538,817.9487,798.20514,801.8315,831.6484,nan,nan,,,,,,,,,,
1743795515.1624575,,,,,,,-0.17858887,0.03930664,0.99212646,,,,,,,
1743795515.1633525,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.1650577,792.96704,792.1612,794.9817,893.69965,nan,nan,,,,,,,,,,
1743795515.1679330,,,,,,,,,,,,,,nan,322868930.0,nan
1743795515.1689615,792.1612,798.20514,787.72894,772.4176,nan,nan,,,,,,,,,,
1743795515.1728654,804.2491,819.15753,774.83514,681.75824,nan,nan,,,,,,,,,,
1743795515.1767693,804.2491,811.50183,794.17584,817.5458,nan,nan,,,,,,,,,,
1743795515.1806731,801.02563,794.17584,813.1135,921.0989,nan,nan,,,,,,,,,,
1743795515.1820750,,,,,,,-0.18005371,0.03643799,0.98828125,,,,,,,
1743795515.1835415,,,,,,,,,,,,,,nan,322791580.0,nan
1743795515.1845770,795.78754,810.696,805.05493,823.1868,nan,nan,,,,,,,,,,
1743795515.1884809,779.67035,813.1135,794.57874,712.381,nan,nan,,,,,,,,,,
1743795515.1890910,,,,,,,,,,,,,35.05269,,,
1743795515.1923845,795.38464,788.93774,796.5934,805.4579,nan,nan,,,,,,,,,,
1743795515.1962883,825.2015,791.3553,796.5934,933.9927,nan,nan,,,,,,,,,,
1743795515.1984961,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795515.1991503,,,,,,,,,,,,,,nan,322804480.0,nan
1743795515.2001922,811.50183,793.36993,783.69965,828.4249,nan,nan,,,,,,,,,,
1743795515.2016928,,,,,,,-0.18341064,0.041381836,0.993042,,,,,,,
1743795515.2040961,786.52014,790.9524,786.9231,683.36993,nan,nan,,,,,,,,,,
1743795515.2079999,820.3663,817.9487,799.011,746.63007,nan,nan,,,,,,,,,,
1743795515.2119038,831.6484,808.68134,798.20514,898.93774,nan,nan,,,,,,,,,,
1743795515.2147589,,,,,,,,,,,,,,nan,322731940.0,nan
1743795515.2158077,792.1612,783.2967,793.36993,904.57874,nan,nan,,,,,,,,,,
1743795515.2197115,786.9231,791.3553,792.1612,765.9707,nan,nan,,,,,,,,,,
1743795515.2213106,,,,,,,-0.18054199,0.038879395,0.9854126,,,,,,,
1743795515.2236154,819.15753,806.6667,786.9231,752.27106,nan,nan,,,,,,,,,,
1743795515.2275193,846.9597,812.3077,785.7143,874.35895,nan,nan,,,,,,,,,,
1743795515.2303677,,,,,,,,,,,,,,nan,322679550.0,nan
1743795515.2314231,818.3516,797.8022,776.8498,891.685,nan,nan,,,,,,,,,,
1743795515.2336400,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.2353270,794.17584,794.17584,778.46155,757.1062,nan,nan,,,,,,,,,,
1743795515.2392306,799.41394,804.2491,796.5934,695.05493,nan,nan,,,,,,,,,,
1743795515.2409284,,,,,,,-0.18353271,0.040100098,0.9879761,,,,,,,
1743795515.2431345,811.9048,780.87915,809.4872,830.4396,nan,nan,,,,,,,,,,
1743795515.2459762,,,,,,,,,,,,,,nan,322689200.0,nan
1743795515.2470384,807.8755,782.49084,802.6374,917.8755,nan,nan,,,,,,,,,,
1743795515.2509422,777.6557,801.8315,791.3553,815.5311,nan,nan,,,,,,,,,,
1743795515.2548461,780.87915,794.57874,792.5641,706.7399,nan,nan,,,,,,,,,,
1743795515.2550218,,,,,,,,,,,,,35.05269,,,
1743795515.2587500,798.60803,792.96704,793.36993,775.64105,nan,nan,,,,,,,,,,
1743795515.2605462,,,,,,,-0.18475342,0.039794922,0.98809814,,,,,,,
1743795515.2615848,,,,,,,,,,,,,,nan,322690050.0,nan
1743795515.2626538,808.2784,794.9817,785.7143,880.80585,nan,nan,,,,,,,,,,
1743795515.2665577,807.0696,803.0403,782.0879,812.71063,nan,nan,,,,,,,,,,
1743795515.2687838,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.2704616,790.54944,802.23444,788.1319,705.5311,nan,nan,,,,,,,,,,
1743795515.2743654,819.5604,801.4286,807.0696,764.7619,nan,nan,,,,,,,,,,
1743795515.2771935,,,,,,,,,,,,,,nan,322672320.0,nan
1743795515.2782693,828.4249,806.6667,811.9048,906.5934,nan,nan,,,,,,,,,,
1743795515.2801640,,,,,,,-0.18841553,0.044189453,0.98339844,,,,,,,
1743795515.2821732,812.3077,804.2491,792.1612,881.6117,nan,nan,,,,,,,,,,
1743795515.2860768,788.93774,791.75824,776.4469,743.00366,nan,nan,,,,,,,,,,
1743795515.2899806,798.20514,791.3553,792.1612,732.9304,nan,nan,,,,,,,,,,
1743795515.2928021,,,,,,,,,,,,,,nan,322614270.0,nan
1743795515.2938845,809.4872,803.0403,808.2784,850.58606,nan,nan,,,,,,,,,,
1743795515.2977884,798.20514,801.02563,804.65204,896.52014,nan,nan,,,,,,,,,,
1743795515.2997818,,,,,,,-0.18414307,0.037475586,0.9864502,,,,,,,
1743795515.3016922,800.2198,803.0403,792.96704,773.22345,nan,nan,,,,,,,,,,
1743795515.3039277,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.3055961,798.20514,792.1612,792.96704,690.6227,nan,nan,,,,,,,,,,
1743795515.3084106,,,,,,,,,,,,,,nan,322548200.0,nan
1743795515.3095000,833.2601,798.60803,794.9817,772.8205,nan,nan,,,,,,,,,,
1743795515.3134038,838.9011,803.44324,795.38464,869.5238,nan,nan,,,,,,,,,,
1743795515.3173077,788.1319,800.2198,796.99634,821.5751,nan,nan,,,,,,,,,,
1743795515.3193996,,,,,,,-0.18634033,0.03930664,0.99139404,,,,,,,
1743795515.3209529,,,,,,,,,,,,,35.032948,,,
1743795515.3212116,786.1172,794.17584,796.1905,685.38464,nan,nan,,,,,,,,,,
1743795515.3240194,,,,,,,,,,,,,,nan,322557060.0,nan
1743795515.3251154,820.3663,807.0696,806.6667,747.03296,nan,nan,,,,,,,,,,
1743795515.3290193,841.31866,818.3516,809.4872,927.5458,nan,nan,,,,,,,,,,
1743795515.3329229,802.23444,794.9817,782.0879,875.9707,nan,nan,,,,,,,,,,
1743795515.3368268,777.25275,789.34064,773.22345,680.9524,nan,nan,,,,,,,,,,
1743795515.3390174,,,,,,,-0.18493652,0.038757324,0.9897461,,,,,,,
1743795515.3390713,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.3396280,,,,,,,,,,,,,,nan,322504700.0,nan
1743795515.3407307,800.6227,784.90845,791.75824,672.8938,nan,nan,,,,,,,,,,
1743795515.3446345,821.1722,788.1319,804.2491,849.7802,nan,nan,,,,,,,,,,
1743795515.3485384,814.3223,790.54944,809.4872,888.86444,nan,nan,,,,,,,,,,
1743795515.3524423,784.90845,794.57874,797.3993,713.9927,nan,nan,,,,,,,,,,
1743795515.3552368,,,,,,,,,,,,,,nan,322551420.0,nan
1743795515.3563461,776.8498,811.50183,794.57874,670.07324,nan,nan,,,,,,,,,,
1743795515.3586352,,,,,,,-0.18481445,0.038208008,0.9834595,,,,,,,
1743795515.3602500,807.47253,808.2784,800.2198,836.08057,nan,nan,,,,,,,,,,
1743795515.3641539,830.4396,796.5934,799.011,902.5641,nan,nan,,,,,,,,,,
1743795515.3680577,807.47253,795.78754,791.75824,754.2857,nan,nan,,,,,,,,,,
1743795515.3708453,,,,,,,,,,,,,,nan,322540160.0,nan
1743795515.3719616,781.28204,816.337,781.685,662.01465,nan,nan,,,,,,,,,,
1743795515.3742151,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.3758655,814.7253,819.15753,790.54944,782.49084,nan,nan,,,,,,,,,,
1743795515.3782530,,,,,,,-0.18652344,0.043701172,0.9906616,,,,,,,
1743795515.3797691,822.381,782.8938,797.3993,900.54944,nan,nan,,,,,,,,,,
1743795515.3836730,804.2491,788.1319,789.34064,826.8132,nan,nan,,,,,,,,,,
1743795515.3864539,,,,,,,,,,,,,,nan,322507100.0,nan
1743795515.3868840,,,,,,,,,,,,,35.05269,,,
1743795515.3875768,790.9524,805.05493,795.38464,676.9231,nan,nan,,,,,,,,,,
1743795515.3914807,811.0989,793.7729,796.5934,719.6337,nan,nan,,,,,,,,,,
1743795515.3953846,846.1539,799.41394,794.57874,885.2381,nan,nan,,,,,,,,,,
1743795515.3978708,,,,,,,-0.18273926,0.0446167,0.9876709,,,,,,,
1743795515.3992884,811.9048,793.36993,801.02563,842.52747,nan,nan,,,,,,,,,,
1743795515.4020627,,,,,,,,,,,,,,nan,322454720.0,nan
1743795515.4031923,784.90845,787.72894,797.3993,669.67035,nan,nan,,,,,,,,,,
1743795515.4070961,815.12823,801.4286,802.23444,684.57874,nan,nan,,,,,,,,,,
1743795515.4093590,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.4110000,826.4103,808.2784,799.011,834.87177,nan,nan,,,,,,,,,,
1743795515.4149039,813.1135,800.2198,790.14655,892.49084,nan,nan,,,,,,,,,,
1743795515.4174883,,,,,,,-0.18200684,0.04107666,0.99243164,,,,,,,
1743795515.4176712,,,,,,,,,,,,,,nan,322474080.0,nan
1743795515.4188077,808.68134,804.2491,800.6227,780.87915,nan,nan,,,,,,,,,,
1743795515.4227116,798.60803,813.5165,805.05493,720.0366,nan,nan,,,,,,,,,,
1743795515.4266155,799.011,798.60803,800.6227,812.3077,nan,nan,,,,,,,,,,
1743795515.4305191,799.011,786.1172,801.4286,861.06226,nan,nan,,,,,,,,,,
1743795515.4332798,,,,,,,,,,,,,,nan,322471650.0,nan
1743795515.4344230,782.8938,786.1172,798.20514,736.1539,nan,nan,,,,,,,,,,
1743795515.4371061,,,,,,,-0.18066406,0.041748047,0.9918823,,,,,,,
1743795515.4383268,799.41394,793.7729,790.9524,660.40295,nan,nan,,,,,,,,,,
1743795515.4422307,837.28937,810.293,799.81683,781.685,nan,nan,,,,,,,,,,
1743795515.4445026,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795515.4461346,828.8278,811.0989,809.4872,928.7546,nan,nan,,,,,,,,,,
1743795515.4488885,,,,,,,,,,,,,,nan,322411200.0,nan
1743795515.4500384,804.2491,781.685,804.65204,839.707,nan,nan,,,,,,,,,,
1743795515.4528148,,,,,,,,,,,,,35.05269,,,
1743795515.4539423,807.0696,789.7436,801.4286,686.1905,nan,nan,,,,,,,,,,
1743795515.4567239,,,,,,,-0.18188477,0.04736328,0.9852295,,,,,,,
1743795515.4578462,828.4249,801.8315,804.2491,767.1795,nan,nan,,,,,,,,,,
1743795515.4617500,824.7985,784.5055,803.0403,940.84247,nan,nan,,,,,,,,,,
1743795515.4644971,,,,,,,,,,,,,,nan,322490980.0,nan
1743795515.4656539,792.1612,790.14655,792.96704,914.2491,nan,nan,,,,,,,,,,
1743795515.4695578,796.5934,817.1429,795.78754,718.022,nan,nan,,,,,,,,,,
1743795515.4734616,805.05493,814.3223,807.47253,683.7729,nan,nan,,,,,,,,,,
1743795515.4763417,,,,,,,-0.17877197,0.04876709,0.98602295,,,,,,,
1743795515.4773653,802.23444,801.02563,806.26373,831.6484,nan,nan,,,,,,,,,,
1743795515.4796464,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.4801059,,,,,,,,,,,,,,nan,322468400.0,nan
1743795515.4812691,805.4579,791.3553,803.0403,901.75824,nan,nan,,,,,,,,,,
1743795515.4851730,803.44324,797.8022,795.38464,759.5238,nan,nan,,,,,,,,,,
1743795515.4890769,799.81683,807.8755,799.011,655.56775,nan,nan,,,,,,,,,,
1743795515.4929807,797.8022,796.5934,805.05493,804.2491,nan,nan,,,,,,,,,,
1743795515.4957144,,,,,,,,,,,,,,nan,322434600.0,nan
1743795515.4959595,,,,,,,-0.18103027,0.045715332,0.9993286,,,,,,,
1743795515.4968846,813.5165,788.93774,801.4286,918.2784,nan,nan,,,,,,,,,,
1743795515.5007885,795.38464,804.65204,805.05493,819.9634,nan,nan,,,,,,,,,,
1743795515.5046923,785.7143,809.89014,803.0403,713.1868,nan,nan,,,,,,,,,,
1743795515.5085962,823.1868,794.17584,786.1172,798.60803,nan,nan,,,,,,,,,,
1743795515.5113230,,,,,,,,,,,,,,nan,322394270.0,nan
1743795515.5125000,819.9634,801.02563,794.9817,927.9487,nan,nan,,,,,,,,,,
1743795515.5147903,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795515.5155773,,,,,,,-0.17700195,0.04449463,0.9901123,,,,,,,
1743795515.5164039,795.38464,793.36993,797.8022,824.3956,nan,nan,,,,,,,,,,
1743795515.5187459,,,,,,,,,,,,,35.05269,,,
1743795515.5203078,794.57874,779.67035,795.38464,674.10254,nan,nan,,,,,,,,,,
1743795515.5242114,796.5934,777.25275,805.8608,712.7839,nan,nan,,,,,,,,,,
1743795515.5269318,,,,,,,,,,,,,,nan,322412000.0,nan
1743795515.5281153,803.8461,783.2967,801.02563,871.13556,nan,nan,,,,,,,,,,
1743795515.5320191,809.4872,792.1612,794.17584,894.10254,nan,nan,,,,,,,,,,
1743795515.5351951,,,,,,,-0.17779541,0.043273926,0.9970093,,,,,,,
1743795515.5359230,793.36993,791.75824,797.3993,762.74725,nan,nan,,,,,,,,,,
1743795515.5398269,808.68134,804.2491,803.44324,741.39197,nan,nan,,,,,,,,,,
1743795515.5425403,,,,,,,,,,,,,,nan,322453120.0,nan
1743795515.5437307,832.0513,814.7253,798.60803,864.2857,nan,nan,,,,,,,,,,
1743795515.5476346,817.9487,801.8315,791.75824,915.05493,nan,nan,,,,,,,,,,
1743795515.5499341,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795515.5515385,800.2198,789.7436,784.10254,817.9487,nan,nan,,,,,,,,,,
1743795515.5548129,,,,,,,-0.18121338,0.043640137,0.9926758,,,,,,,
1743795515.5554423,800.2198,798.60803,791.75824,716.0073,nan,nan,,,,,,,,,,
1743795515.5581489,,,,,,,,,,,,,,nan,322403970.0,nan
1743795515.5593462,823.1868,814.7253,801.4286,807.8755,nan,nan,,,,,,,,,,
1743795515.5632501,832.0513,808.68134,797.3993,949.304,nan,nan,,,,,,,,,,
1743795515.5671539,804.2491,800.6227,801.4286,853.4066,nan,nan,,,,,,,,,,
1743795515.5710576,803.44324,788.1319,802.6374,686.99634,nan,nan,,,,,,,,,,
1743795515.5737576,,,,,,,,,,,,,,nan,322436200.0,nan
1743795515.5744307,,,,,,,-0.17822266,0.04296875,0.99420166,,,,,,,
1743795515.5749614,811.0989,778.86444,797.8022,761.9414,nan,nan,,,,,,,,,,
1743795515.5788653,815.9341,789.34064,794.17584,917.0696,nan,nan,,,,,,,,,,
1743795515.5827692,805.4579,793.36993,789.7436,879.19415,nan,nan,,,,,,,,,,
1743795515.5846770,,,,,,,,,,,,,35.05269,,,
1743795515.5850778,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.5866730,781.685,780.87915,800.2198,731.31866,nan,nan,,,,,,,,,,
1743795515.5893662,,,,,,,,,,,,,,nan,322468400.0,nan
1743795515.5905769,794.57874,790.14655,814.7253,728.9011,nan,nan,,,,,,,,,,
1743795515.5940485,,,,,,,-0.17834473,0.0435791,0.99053955,,,,,,,
1743795515.5944808,839.304,805.05493,817.9487,900.14655,nan,nan,,,,,,,,,,
1743795515.5983846,828.4249,793.36993,806.6667,934.3956,nan,nan,,,,,,,,,,
1743795515.6022885,796.1905,801.02563,783.2967,781.28204,nan,nan,,,,,,,,,,
1743795515.6049747,,,,,,,,,,,,,,nan,322440220.0,nan
1743795515.6061924,817.5458,823.1868,779.2674,697.8755,nan,nan,,,,,,,,,,
1743795515.6100962,824.7985,821.1722,803.44324,829.2308,nan,nan,,,,,,,,,,
1743795515.6136663,,,,,,,-0.18139648,0.042114258,0.9850464,,,,,,,
1743795515.6140001,811.0989,795.38464,815.5311,913.8461,nan,nan,,,,,,,,,,
1743795515.6179037,799.011,782.49084,799.81683,779.2674,nan,nan,,,,,,,,,,
1743795515.6202216,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795515.6205835,,,,,,,,,,,,,,nan,322472450.0,nan
1743795515.6218076,810.293,789.34064,793.7729,691.02563,nan,nan,,,,,,,,,,
1743795515.6257114,799.011,799.011,803.44324,798.60803,nan,nan,,,,,,,,,,
1743795515.6296153,805.05493,798.20514,804.65204,936.0073,nan,nan,,,,,,,,,,
1743795515.6332839,,,,,,,-0.18084717,0.04248047,0.9882202,,,,,,,
1743795515.6335192,828.022,787.326,793.7729,859.0476,nan,nan,,,,,,,,,,
1743795515.6361921,,,,,,,,,,,,,,nan,322481300.0,nan
1743795515.6374230,815.9341,801.02563,790.9524,721.6484,nan,nan,,,,,,,,,,
1743795515.6413269,831.6484,801.02563,792.5641,780.87915,nan,nan,,,,,,,,,,
1743795515.6452308,830.0366,783.69965,796.5934,910.6227,nan,nan,,,,,,,,,,
1743795515.6491346,826.4103,789.7436,798.60803,896.52014,nan,nan,,,,,,,,,,
1743795515.6506078,,,,,,,,,,,,,35.05269,,,
1743795515.6518009,,,,,,,,,,,,,,nan,322462800.0,nan
1743795515.6529016,,,,,,,-0.17938232,0.041259766,0.99401855,,,,,,,
1743795515.6530385,794.17584,810.696,799.81683,757.50916,nan,nan,,,,,,,,,,
1743795515.6553655,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.6569424,786.9231,799.81683,794.17584,731.7216,nan,nan,,,,,,,,,,
1743795515.6608462,819.9634,780.07324,792.1612,862.674,nan,nan,,,,,,,,,,
1743795515.6647499,814.7253,786.9231,792.96704,901.75824,nan,nan,,,,,,,,,,
1743795515.6674094,,,,,,,,,,,,,,nan,322409600.0,nan
1743795515.6686537,796.1905,796.1905,790.9524,772.01465,nan,nan,,,,,,,,,,
1743795515.6725194,,,,,,,-0.18115234,0.04345703,0.99420166,,,,,,,
1743795515.6725576,796.99634,801.4286,795.78754,692.23444,nan,nan,,,,,,,,,,
1743795515.6764615,818.3516,809.89014,809.89014,826.8132,nan,nan,,,,,,,,,,
1743795515.6803653,813.1135,806.26373,810.696,929.5604,nan,nan,,,,,,,,,,
1743795515.6830180,,,,,,,,,,,,,,nan,322402340.0,nan
1743795515.6842692,800.2198,790.54944,793.7729,809.89014,nan,nan,,,,,,,,,,
1743795515.6881731,818.3516,793.7729,789.7436,708.3516,nan,nan,,,,,,,,,,
1743795515.6905091,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795515.6920769,849.3773,793.36993,799.81683,818.7546,nan,nan,,,,,,,,,,
1743795515.6921372,,,,,,,-0.1850586,0.041259766,1.0001221,,,,,,,
1743795515.6959808,845.7509,776.04395,792.5641,956.9597,nan,nan,,,,,,,,,,
1743795515.6986268,,,,,,,,,,,,,,nan,322483740.0,nan
1743795515.6998847,805.4579,786.1172,776.04395,858.6447,nan,nan,,,,,,,,,,
1743795515.7037885,786.9231,807.47253,785.7143,684.17584,nan,nan,,,,,,,,,,
1743795515.7076924,797.8022,812.71063,802.6374,712.381,nan,nan,,,,,,,,,,
1743795515.7115960,820.3663,803.8461,811.50183,874.35895,nan,nan,,,,,,,,,,
1743795515.7117550,,,,,,,-0.18017578,0.040405273,0.98132324,,,,,,,
1743795515.7142353,,,,,,,,,,,,,,nan,322441020.0,nan
1743795515.7154999,801.8315,793.36993,812.71063,895.7143,nan,nan,,,,,,,,,,
1743795515.7165389,,,,,,,,,,,,,35.032948,,,
1743795515.7194037,784.90845,793.7729,796.1905,738.1685,nan,nan,,,,,,,,,,
1743795515.7233076,801.8315,790.54944,786.1172,724.0659,nan,nan,,,,,,,,,,
1743795515.7256529,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.7272115,816.337,804.2491,803.44324,870.32965,nan,nan,,,,,,,,,,
1743795515.7298439,,,,,,,,,,,,,,nan,322478080.0,nan
1743795515.7311153,799.81683,798.20514,799.41394,880.40295,nan,nan,,,,,,,,,,
1743795515.7313728,,,,,,,-0.18487549,0.03930664,0.98651123,,,,,,,
1743795515.7350192,807.8755,807.47253,784.10254,745.82416,nan,nan,,,,,,,,,,
1743795515.7389231,812.71063,806.26373,799.41394,705.5311,nan,nan,,,,,,,,,,
1743795515.7428269,798.20514,786.9231,808.2784,838.0952,nan,nan,,,,,,,,,,
1743795515.7454526,,,,,,,,,,,,,,nan,322442620.0,nan
1743795515.7467308,799.81683,804.2491,804.65204,936.4103,nan,nan,,,,,,,,,,
1743795515.7506347,799.41394,801.4286,795.78754,796.99634,nan,nan,,,,,,,,,,
1743795515.7509906,,,,,,,-0.18273926,0.039123535,0.9819336,,,,,,,
1743795515.7545385,788.1319,775.2381,792.96704,659.19415,nan,nan,,,,,,,,,,
1743795515.7584422,799.011,792.1612,796.1905,781.28204,nan,nan,,,,,,,,,,
1743795515.7607968,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.7610612,,,,,,,,,,,,,,nan,322464400.0,nan
1743795515.7623460,817.1429,796.99634,791.75824,925.12823,nan,nan,,,,,,,,,,
1743795515.7662499,796.5934,774.43225,788.5348,859.45056,nan,nan,,,,,,,,,,
1743795515.7701538,779.2674,783.69965,797.3993,732.9304,nan,nan,,,,,,,,,,
1743795515.7706084,,,,,,,-0.18304443,0.046203613,0.98828125,,,,,,,
1743795515.7740576,794.57874,798.20514,805.8608,754.68866,nan,nan,,,,,,,,,,
1743795515.7766700,,,,,,,,,,,,,,nan,322475680.0,nan
1743795515.7779615,798.60803,804.65204,810.293,877.5824,nan,nan,,,,,,,,,,
1743795515.7818654,780.87915,800.2198,796.5934,873.95605,nan,nan,,,,,,,,,,
1743795515.7824700,,,,,,,,,,,,,35.032948,,,
1743795515.7857692,776.04395,797.3993,786.52014,718.8278,nan,nan,,,,,,,,,,
1743795515.7896731,771.2088,796.5934,796.1905,683.7729,nan,nan,,,,,,,,,,
1743795515.7902262,,,,,,,-0.18322754,0.04626465,0.9884033,,,,,,,
1743795515.7922785,,,,,,,,,,,,,,nan,322471650.0,nan
1743795515.7935770,809.0842,804.2491,807.0696,860.65936,nan,nan,,,,,,,,,,
1743795515.7959404,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.7974808,829.2308,811.0989,811.0989,944.4689,nan,nan,,,,,,,,,,
1743795515.8013847,789.34064,785.7143,800.6227,822.381,nan,nan,,,,,,,,,,
1743795515.8052886,774.43225,789.34064,793.7729,690.6227,nan,nan,,,,,,,,,,
1743795515.8078871,,,,,,,,,,,,,,nan,322503070.0,nan
1743795515.8091922,801.02563,801.8315,800.6227,790.54944,nan,nan,,,,,,,,,,
1743795515.8098440,,,,,,,-0.1819458,0.041259766,0.99658203,,,,,,,
1743795515.8130960,811.0989,793.36993,806.6667,934.3956,nan,nan,,,,,,,,,,
1743795515.8169999,811.0989,788.93774,794.9817,825.2015,nan,nan,,,,,,,,,,
1743795515.8209038,802.23444,792.1612,789.7436,669.2674,nan,nan,,,,,,,,,,
1743795515.8234959,,,,,,,,,,,,,,nan,322429730.0,nan
1743795515.8248076,793.36993,799.41394,795.78754,745.82416,nan,nan,,,,,,,,,,
1743795515.8287115,803.0403,798.20514,798.60803,906.99634,nan,nan,,,,,,,,,,
1743795515.8294618,,,,,,,-0.18566895,0.040161133,1.0026855,,,,,,,
1743795515.8310843,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.8326154,791.75824,790.14655,798.20514,861.06226,nan,nan,,,,,,,,,,
1743795515.8365192,779.67035,804.2491,803.8461,698.2784,nan,nan,,,,,,,,,,
1743795515.8391044,,,,,,,,,,,,,,nan,322399140.0,nan
1743795515.8404231,808.2784,824.3956,817.1429,709.5604,nan,nan,,,,,,,,,,
1743795515.8443270,813.5165,807.47253,815.9341,861.4652,nan,nan,,,,,,,,,,
1743795515.8482308,801.4286,788.93774,803.0403,888.86444,nan,nan,,,,,,,,,,
1743795515.8484008,,,,,,,,,,,,,35.05269,,,
1743795515.8490794,,,,,,,-0.1796875,0.042053223,0.9939575,,,,,,,
1743795515.8521347,799.011,805.4579,794.57874,768.3883,nan,nan,,,,,,,,,,
1743795515.8547130,,,,,,,,,,,,,,nan,322308060.0,nan
1743795515.8560383,806.26373,817.5458,802.6374,721.6484,nan,nan,,,,,,,,,,
1743795515.8599422,801.02563,797.8022,809.4872,824.7985,nan,nan,,,,,,,,,,
1743795515.8638461,807.0696,788.93774,806.6667,906.1905,nan,nan,,,,,,,,,,
1743795515.8662281,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795515.8677499,801.02563,786.1172,801.8315,776.4469,nan,nan,,,,,,,,,,
1743795515.8686972,,,,,,,-0.1828003,0.04425049,0.9869385,,,,,,,
1743795515.8703218,,,,,,,,,,,,,,nan,322391870.0,nan
1743795515.8716538,782.0879,811.50183,810.696,655.9707,nan,nan,,,,,,,,,,
1743795515.8755577,794.9817,815.5311,805.4579,767.1795,nan,nan,,,,,,,,,,
1743795515.8794615,795.78754,788.1319,785.31134,904.17584,nan,nan,,,,,,,,,,
1743795515.8833654,809.89014,789.7436,784.5055,851.39197,nan,nan,,,,,,,,,,
1743795515.8859303,,,,,,,,,,,,,,nan,322302430.0,nan
1743795515.8872693,820.7692,810.696,793.36993,706.337,nan,nan,,,,,,,,,,
1743795515.8883150,,,,,,,-0.1795044,0.04248047,0.99645996,,,,,,,
1743795515.8911731,792.96704,805.8608,810.293,729.707,nan,nan,,,,,,,,,,
1743795515.8950770,785.7143,799.41394,813.1135,903.36993,nan,nan,,,,,,,,,,
1743795515.8989809,780.4762,788.1319,798.20514,877.1795,nan,nan,,,,,,,,,,
